Quote Number,Job Type Number,Customer,Email,Vehicle Registration Number,Vehicle Fleet Number,Vehicle Make,Vehicle Model,Issue Date,Due Date,Description,Category,Details,Unit Price,Quantity,Discount Percentage,Net Amount,Tax Amount,Total Amount,Taxable,Stock Number,Stock Name,Stock Category,Unit Cost,COGS,Inventory Asset Account Code,Inventory Asset Account Name,Sales Account Code,Sales Account Name,Salesperson,Created At,Updated At
10117,,new customer,,,,,,06/07/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,1.0,"",9.4,0.94,10.34,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",06/07/2023 15:04,06/07/2023 15:04
10117,,new customer,,,,,,06/07/2023,,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",06/07/2023 15:04,06/07/2023 15:05
10117,,new customer,,,,,,06/07/2023,,1765118 - 265/65R17LT AT811 RAZR 10PR 120/117S MAXXIS,4WD Tyres,"",424.368,4.0,"",1697.472,169.7472,1867.2192,Y,1765118,265/65R17LT AT811 RAZR 10PR 120/117S MAXXIS,4WD Tyres,285.0,,,,,1140.0,"",06/07/2023 15:05,06/07/2023 15:05
10118,,Kristin Beveridge,kkb8790@hotmail.com,,,,,07/07/2023,,5317TMH - 215/60R17 Tracmax X-P HT 100H XL,Car Tyres,"",124.533,3.0,"",373.599,37.3599,410.9589,Y,5317TMH,215/60R17 X-P HT 100H XL TRACMAX,Car Tyres,90.9,,,,,272.7,"",07/07/2023 14:00,07/07/2023 14:00
10118,,Kristin Beveridge,kkb8790@hotmail.com,,,,,07/07/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,3.0,"",60.0,6.0,66.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",07/07/2023 14:16,07/07/2023 14:16
10118,,Kristin Beveridge,kkb8790@hotmail.com,,,,,07/07/2023,,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",07/07/2023 14:17,07/07/2023 14:17
10119,,Bradley Pattrick,brad.pattrick@gmail.com,,,,,11/07/2023,,195/65R14 89H FEDERAL GIO,,"",110.0,4.0,"",440.0,44.0,484.0,Y,,,,0.0,,,,,0.0,"",11/07/2023 10:25,11/07/2023 10:25
10119,,Bradley Pattrick,brad.pattrick@gmail.com,,,,,11/07/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",11/07/2023 10:25,11/07/2023 10:25
10119,,Bradley Pattrick,brad.pattrick@gmail.com,,,,,11/07/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",11/07/2023 10:25,11/07/2023 10:25
10119,,Bradley Pattrick,brad.pattrick@gmail.com,,,,,11/07/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,1.5,"",165.0,16.5,181.5,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",11/07/2023 10:26,11/07/2023 10:26
10120,,Bradley Pattrick,brad.pattrick@gmail.com,"",,Volvo,"",11/07/2023,,K1956514 - 195/65R14 89H TL KR-23 KENDA,Car Tyres,"",95.9,4.0,"",383.6,38.36,421.96,Y,K1956514,195/65R14 89H TL KR-23 KENDA,Car Tyres,70.0,,,,,280.0,"",11/07/2023 11:15,11/07/2023 11:15
10120,,Bradley Pattrick,brad.pattrick@gmail.com,"",,Volvo,"",11/07/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",11/07/2023 11:16,11/07/2023 11:16
10120,,Bradley Pattrick,brad.pattrick@gmail.com,"",,Volvo,"",11/07/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",11/07/2023 11:16,11/07/2023 11:16
10120,,Bradley Pattrick,brad.pattrick@gmail.com,"",,Volvo,"",11/07/2023,,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",11/07/2023 11:16,11/07/2023 11:16
10121,,CAMERON & SARAH WEBSTER,somersetcsw@icloud.com,,,,,11/07/2023,,LU75020H - 750-20 14PR HWY SETS LUHE,Truck Tyres,"",310.99,2.0,"",621.98,62.198,684.178,Y,LU75020H,750-20 14PR HWY SETS LUHE,Truck Tyres,227.0,,,,,454.0,"",11/07/2023 15:49,11/07/2023 15:49
10121,,CAMERON & SARAH WEBSTER,somersetcsw@icloud.com,,,,,11/07/2023,,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,2.0,"",66.0,6.6,72.6,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",11/07/2023 15:50,11/07/2023 15:50
10122,,suffcon,"admin@suffcon.com.au, accounts@suffrengroup.com.au",,,,,13/07/2023,,EMS - Earthmover Fit & Strip,Labour & Services,"",100.0,1.0,"",100.0,10.0,110.0,Y,EMS,Earthmover Fit & Strip,Labour & Services,0.0,,,,,0.0,"",13/07/2023 10:16,13/07/2023 10:16
10122,,suffcon,"admin@suffcon.com.au, accounts@suffrengroup.com.au",,,,,13/07/2023,,"115355 - 25"" THIN ORING",Tools,ORING,20.0,1.0,"",20.0,2.0,22.0,Y,115355,"25"" THIN ORING",Tools,4.55,,,,,4.55,"",13/07/2023 10:17,13/07/2023 10:17
10122,,suffcon,"admin@suffcon.com.au, accounts@suffrengroup.com.au",,,,,13/07/2023,,TRAVEL - Travel per Kilometer,Travel Expense,"",1.9,50.0,"",95.0,9.5,104.5,Y,TRAVEL,Travel per Kilometer,Travel Expense,0.0,,,,,0.0,"",13/07/2023 10:17,13/07/2023 10:17
10122,,suffcon,"admin@suffcon.com.au, accounts@suffrengroup.com.au",,,,,13/07/2023,,LAB - Tyre Fitter Labour,Labour & Services,"",100.0,1.0,"",100.0,10.0,110.0,Y,LAB,Tyre Fitter Labour,Labour & Services,0.0,,,,,0.0,"",13/07/2023 10:17,13/07/2023 10:17
10123,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",637XXS,cv250,Toyota,Hilux,14/07/2023,,11000919 - 265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,"",383.0,4.0,"",1532.0,153.2,1685.2,Y,11000919,265/65R17LT 116S D697 OWT B/STONE,4WD Tyres,247.1,,,,,988.4,"",14/07/2023 10:37,14/07/2023 10:37
10123,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",637XXS,cv250,Toyota,Hilux,14/07/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",14/07/2023 10:38,14/07/2023 10:38
10123,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",637XXS,cv250,Toyota,Hilux,14/07/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",14/07/2023 10:38,14/07/2023 10:38
10123,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",637XXS,cv250,Toyota,Hilux,14/07/2023,,WA - Wheel Alignment,Labour & Services,"",90.0,1.0,"",90.0,9.0,99.0,Y,WA,Wheel Alignment,Labour & Services,0.0,,,,,0.0,"",14/07/2023 10:38,14/07/2023 10:38
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,225/70R16 103H TL GREEN-MAX HP-010 LINGLONG,,"",130.0,4.0,"",520.0,52.0,572.0,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:22,17/07/2023 14:23
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",17/07/2023 14:22,17/07/2023 14:22
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",17/07/2023 14:22,17/07/2023 14:22
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,3.0,"",330.0,33.0,363.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",17/07/2023 14:23,17/07/2023 14:23
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,RAF350 - AIR FILTER,,"",47.0,1.0,"",47.0,4.7,51.7,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:52,17/07/2023 14:52
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,RIF-339 - FUEL FILTER,,"",68.0,1.0,"",68.0,6.8,74.8,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:53,17/07/2023 14:53
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,R2709P - OIL FILTER,,"",28.0,1.0,"",28.0,2.8,30.8,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:53,17/07/2023 14:53
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,PCF599 - CABIN AIR FILTER,,"",34.0,1.0,"",34.0,3.4,37.4,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:53,17/07/2023 14:53
10124,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,HPR05010 - HPR5 FS 5W40,Parts,540,9.87,5.6,"",55.272,5.5272,60.7992,Y,HPR05010,HPR5 FS 5W40,Parts,7.05,,,,,39.48,"",17/07/2023 14:54,17/07/2023 14:54
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,RAF350 - AIR FILTER,,"",47.0,1.0,"",47.0,4.7,51.7,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:38,17/07/2023 14:52
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,RIF-339 - FUEL FILTER,,"",68.0,1.0,"",68.0,6.8,74.8,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:38,17/07/2023 14:53
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,R2709P - OIL FILTER,,"",28.0,1.0,"",28.0,2.8,30.8,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:39,17/07/2023 14:53
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,PCF599 - CABIN AIR FILTER,,"",34.0,1.0,"",34.0,3.4,37.4,Y,,,,0.0,,,,,0.0,"",17/07/2023 14:47,17/07/2023 14:53
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,HPR05010 - HPR5 FS 5W40,Parts,540,9.87,5.6,"",55.272,5.5272,60.7992,Y,HPR05010,HPR5 FS 5W40,Parts,7.05,,,,,39.48,"",17/07/2023 14:48,17/07/2023 14:48
10125,,Jess Little,jesslittle2010@hotmail.com,063MVZ,,,,17/07/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,3.0,"",330.0,33.0,363.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",17/07/2023 14:49,17/07/2023 14:51
10126,,WDOP Western Downs Outreach Project,jason@wdop.net.au,,,,,25/07/2023,,9156773	195/85R16 Kumho Kra50 114/112L,,"",274.11,5.0,"",1370.55,137.055,1507.605,Y,,,,0.0,,,,,0.0,"",25/07/2023 13:03,25/07/2023 13:08
10126,,WDOP Western Downs Outreach Project,jason@wdop.net.au,,,,,25/07/2023,,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",20.0,5.0,"",100.0,10.0,110.0,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",25/07/2023 13:03,25/07/2023 13:05
10126,,WDOP Western Downs Outreach Project,jason@wdop.net.au,,,,,25/07/2023,,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",30.0,5.0,"",150.0,15.0,165.0,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",25/07/2023 13:04,25/07/2023 13:04
10127,,jeoff yates,,399EJ4,,haval,h6,31/07/2023,,Air Filter,,"",34.0,1.0,"",34.0,3.4,37.4,Y,,,,0.0,,,,,0.0,"",31/07/2023 10:31,31/07/2023 11:14
10127,,jeoff yates,,399EJ4,,haval,h6,31/07/2023,,Oil Filter,,"",32.725,1.0,"",32.725,3.2725,35.9975,Y,,,,0.0,,,,,0.0,"",31/07/2023 10:32,31/07/2023 11:14
10127,,jeoff yates,,399EJ4,,haval,h6,31/07/2023,,C5 Engine Oil,,"",100.0,1.0,"",100.0,10.0,110.0,Y,,,,0.0,,,,,0.0,"",31/07/2023 11:14,31/07/2023 11:14
10127,,jeoff yates,,399EJ4,,haval,h6,31/07/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,2.0,"",220.0,22.0,242.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",31/07/2023 10:33,31/07/2023 11:14
10128,,Collin Paynter,candida.colin2@gmail.com,613SQV,,,,03/08/2023,,V2556517DUNAT25 - 255/65R17 110H AT25 GRANDTREK DUNLOP,4WD Tyres,"",181.8182,2.0,"",363.6364,36.3636,400.0,Y,V2556517DUNAT25,255/65R17 110H AT25 GRANDTREK DUNLOP,4WD Tyres,125.0,,,,,250.0,"",03/08/2023 13:10,07/08/2023 09:20
10128,,Collin Paynter,candida.colin2@gmail.com,613SQV,,,,03/08/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,2.0,"",40.0,4.0,44.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",03/08/2023 13:10,03/08/2023 13:10
10128,,Collin Paynter,candida.colin2@gmail.com,613SQV,,,,03/08/2023,,LVR - Light Vehicle Tyre Rotation,Labour & Services,"",15.0,2.0,"",30.0,3.0,33.0,Y,LVR,Light Vehicle Tyre Rotation,Labour & Services,0.0,,,,,0.0,"",03/08/2023 13:11,03/08/2023 13:11
10128,,Collin Paynter,candida.colin2@gmail.com,613SQV,,,,03/08/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,2.0,"",18.8,1.88,20.68,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",03/08/2023 13:11,03/08/2023 13:11
10129,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",XQ30MY,,,,07/08/2023,,TTR - Truck Tyre Repair,Labour & Services,"",66.95,1.0,"",66.95,6.695,73.645,Y,TTR,Truck Tyre Repair,Labour & Services,0.0,,,,,0.0,"",07/08/2023 08:26,07/08/2023 08:26
10130,,Western Downs Regional Council,"accounts@wdrc.qld.gov.au, brett.mcgrath@wdrc.qld.gov.au",,,,,08/08/2023,,930012 - DURATURN 295/80R22.5 (18) Y201,Truck Tyres,"",417.2,2.0,"",834.4,83.44,917.84,Y,930012,DURATURN 295/80R22.5 (18) Y201,Truck Tyres,281.0,,,,,562.0,"",08/08/2023 14:11,08/08/2023 14:11
10130,,Western Downs Regional Council,"accounts@wdrc.qld.gov.au, brett.mcgrath@wdrc.qld.gov.au",,,,,08/08/2023,,5660300 - EQUAL FLEXX A 340g Bag,Consumables,"",22.7273,2.0,"",45.4546,4.5455,50.0001,Y,5660300,EQUAL FLEXX A 340g Bag,Consumables,15.45,,,,,30.9,"",08/08/2023 14:12,08/08/2023 14:12
10130,,Western Downs Regional Council,"accounts@wdrc.qld.gov.au, brett.mcgrath@wdrc.qld.gov.au",,,,,08/08/2023,,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,2.0,"",66.0,6.6,72.6,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",08/08/2023 14:12,08/08/2023 14:12
10130,,Western Downs Regional Council,"accounts@wdrc.qld.gov.au, brett.mcgrath@wdrc.qld.gov.au",,,,,08/08/2023,,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",30.0,2.0,"",60.0,6.0,66.0,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",08/08/2023 14:12,08/08/2023 14:12
10131,,Wade Mercer,,,,,,08/08/2023,,ATFMHP001 - PENRITE ATF MHP FLUID,Oils,"",18.0,5.0,"",90.0,9.0,99.0,Y,ATFMHP001,PENRITE ATF MHP FLUID,Oils,7.85,,,,,39.25,"",08/08/2023 20:09,08/08/2023 20:11
10131,,Wade Mercer,,,,,,08/08/2023,,Transmission filter 2012 Toyota Prado OIL FILTER,Parts,"",35.0,1.0,"",35.0,3.5,38.5,Y,GFS3,OIL FILTER,Parts,14.15,,,,,14.15,"",08/08/2023 20:10,08/08/2023 20:10
10131,,Wade Mercer,,,,,,08/08/2023,,WC - Workshop Consumables,Labour & Services,"",20.0,1.0,"",20.0,2.0,22.0,Y,WC,Workshop Consumables,Labour & Services,0.0,,,,,0.0,"",08/08/2023 20:11,08/08/2023 20:11
10131,,Wade Mercer,,,,,,08/08/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,2.0,"",220.0,22.0,242.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",08/08/2023 20:11,08/08/2023 20:11
10131,,Wade Mercer,,,,,,08/08/2023,,LEVY - LEVY oil waste,Travel Expense,"",10.2,1.0,"",10.2,1.02,11.22,Y,LEVY,LEVY,Travel Expense,6.0,,,,,6.0,"",08/08/2023 20:12,08/08/2023 20:12
10131,,Wade Mercer,,,,,,08/08/2023,,ADRF375 - FLUSH - transmission flush,Mechanical Consumables,"",65.0,1.0,"",65.0,6.5,71.5,Y,ADRF375,P-RADIATOR FLUSH 375ML,Mechanical Consumables,13.65,,,,,13.65,"",08/08/2023 20:13,08/08/2023 20:13
10132,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,10/08/2023,,TTR - Truck Tyre Repair,Labour & Services,"",66.95,1.0,"",66.95,6.695,73.645,Y,TTR,Truck Tyre Repair,Labour & Services,0.0,,,,,0.0,"",10/08/2023 11:00,10/08/2023 11:00
10133,,RIE Group,"admin@riegroup.com.au, vehicles@riegroup.com.au",559VQA,,Toyota,Hilux,10/08/2023,,568650 - 225/70R17C 108/106S GRTREK AT20 DUNLOP,4WD Tyres,"",314.5246,5.0,"",1572.623,157.2623,1729.8853,Y,568650,225/70R17C 108/106S GRTREK AT20 DUNLOP,4WD Tyres,229.58,,,,,1147.9,"",10/08/2023 14:16,10/08/2023 14:16
10133,,RIE Group,"admin@riegroup.com.au, vehicles@riegroup.com.au",559VQA,,Toyota,Hilux,10/08/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,5.0,"",100.0,10.0,110.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",10/08/2023 14:16,10/08/2023 14:16
10133,,RIE Group,"admin@riegroup.com.au, vehicles@riegroup.com.au",559VQA,,Toyota,Hilux,10/08/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,5.0,"",47.0,4.7,51.7,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",10/08/2023 14:16,10/08/2023 14:16
10134,,Customer #2463,,,,,,10/08/2023,,620669 - 265/60R18LT BFG TA AT KO2 119S RBL,4WD Tyres,"",596.9775,2.0,"",1193.955,119.3955,1313.3505,Y,620669,265/60R18 LT TA  A/T KO2 119S RBL BF GOODRICH,4WD Tyres,435.75,,,,,871.5,"",10/08/2023 15:12,10/08/2023 15:15
10134,,Customer #2463,,,,,,10/08/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,2.0,"",40.0,4.0,44.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",10/08/2023 15:12,10/08/2023 15:15
10134,,Customer #2463,,,,,,10/08/2023,,SCRAP - Recycle charge,Labour & Services,"",9.4,2.0,"",18.8,1.88,20.68,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",10/08/2023 15:12,10/08/2023 15:15
10135,,Mitchell Water Australia pty ltd,accounts@mitchellwater.com.au,,,,,14/08/2023,,41551 - 17.5R25 DOUBLE COIN REM2 E-3,Earthmoving Tyres,17525,2062.0,1.0,"",2062.0,206.2,2268.2,Y,41551,17.5R25 DOUBLE COIN REM2 E-3,Earthmoving Tyres,1368.5,,,,,1368.5,"",14/08/2023 12:49,14/08/2023 12:50
10135,,Mitchell Water Australia pty ltd,accounts@mitchellwater.com.au,,,,,14/08/2023,,EMS - Earthmover Fit & Strip,Labour & Services,"",100.0,1.0,"",100.0,10.0,110.0,Y,EMS,Earthmover Fit & Strip,Labour & Services,0.0,,,,,0.0,"",14/08/2023 12:49,14/08/2023 12:49
10136,,Dan Black,,,,,,15/08/2023,,MT2657516MUDDIGG - 265/75R16 123Q M/TREK MUD TRAC,4WD Tyres,"",263.04,4.0,"",1052.16,105.216,1157.376,Y,MT2657516MUDDIGG,265/75R16 123Q MUD TRAC MAXTREK,4WD Tyres,192.0,,,,,768.0,"",15/08/2023 16:02,15/08/2023 16:02
10136,,Dan Black,,,,,,15/08/2023,,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,8.0,"",160.0,16.0,176.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",15/08/2023 16:02,15/08/2023 16:02
10136,,Dan Black,,,,,,15/08/2023,,06A8 - 255/55R18 RS-ONE 109W SUNWIDE,Car Tyres,2555518,137.2,4.0,"",548.8,54.88,603.68,Y,06A8,255/55R18 RS-ONE 109W SUNWIDE,Car Tyres,133.0,,,,,532.0,"",15/08/2023 16:02,15/08/2023 16:02
10137,,W.W. & G.E. BLACKLEY,wwge@bordernet.com.au,930IMX,"",toyota ,100,16/08/2023,,torsion bar adjuster end ,,"",346.0,1.0,"",346.0,34.6,380.6,Y,,,,0.0,,,,,0.0,"",16/08/2023 15:18,16/08/2023 15:18
10137,,W.W. & G.E. BLACKLEY,wwge@bordernet.com.au,930IMX,"",toyota ,100,16/08/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,4.0,"",440.0,44.0,484.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/08/2023 15:19,16/08/2023 15:19
10138,,W.W. & G.E. BLACKLEY,wwge@bordernet.com.au,930IMX,"",toyota ,100,16/08/2023,,MECHLAB - Mechanical Tradesman Labour,Labour & Services,"",110.0,4.0,"",440.0,44.0,484.0,Y,MECHLAB,Mechanical Tradesman Labour,Labour & Services,0.0,,,205,Income - Automotive Repairs,0.0,"",16/08/2023 15:27,16/08/2023 15:27
10138,,W.W. & G.E. BLACKLEY,wwge@bordernet.com.au,930IMX,"",toyota ,100,16/08/2023,,torsion bar adjuster,,"",346.0,1.0,"",346.0,34.6,380.6,Y,,,,0.0,,,,,0.0,"",16/08/2023 15:28,16/08/2023 15:28
10139,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,17/08/2023,,35657 - 275/70 R22.5 GL283A ADVANCE ALL/P 144/141M,Truck Tyres,27570225,472.65,1.0,"",472.65,47.265,519.915,Y,35657,275/70 R22.5 GL283A ADVANCE ALL/P 144/141M,Truck Tyres,345.0,,,,,345.0,"",17/08/2023 16:13,17/08/2023 16:13
10139,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,17/08/2023,,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,1.0,"",33.0,3.3,36.3,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",17/08/2023 16:13,17/08/2023 16:13
10139,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,17/08/2023,,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",30.0,1.0,"",30.0,3.0,33.0,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",17/08/2023 16:13,17/08/2023 16:13
10140,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,18/08/2023,,35657 - 275/70 R22.5 GL283A ADVANCE ALL/P 144/141M,Truck Tyres,27570225,472.65,2.0,"",945.3,94.53,1039.83,Y,35657,275/70 R22.5 GL283A ADVANCE ALL/P 144/141M,Truck Tyres,345.0,,,,,690.0,"",18/08/2023 09:25,18/08/2023 09:25
10140,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,18/08/2023,,TFIT - Truck Tyre Fit & Strip,Labour & Services,"",33.0,2.0,"",66.0,6.6,72.6,Y,TFIT,Truck Tyre Fit & Strip,Labour & Services,0.0,,,,,0.0,"",18/08/2023 09:25,18/08/2023 09:25
10140,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",,,,,18/08/2023,,SCRAPTT - Recycle Truck Tyres,Labour & Services,"",30.0,2.0,"",60.0,6.0,66.0,Y,SCRAPTT,Recycle Truck Tyres,Labour & Services,0.0,,,,,0.0,"",18/08/2023 09:25,18/08/2023 09:25
10141,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",219ZKT,"",TOYOTA,HILUX,18/08/2023,17/09/2023,578637 - 265/65R17 DURATRAC FP 112S GOODYEAR,4WD Tyres,2656517,400.0,4.0,"",1600.0,160.0,1760.0,Y,GY578637,265/65R17 WRANGLER DURATRAC FP 112S GOODYEAR,4WD Tyres,301.81,,,,,1207.24,"",18/08/2023 16:02,07/11/2023 14:35
10141,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",219ZKT,"",TOYOTA,HILUX,18/08/2023,17/09/2023,LVF - Light Vehicle Fit/ Strip/ Balance,Labour & Services,Strip,20.0,4.0,"",80.0,8.0,88.0,Y,LVF,Light Vehicle Fit/ Strip/ Balance,Labour & Services,0.0,,,,,0.0,"",18/08/2023 16:03,18/08/2023 16:03
10141,,Ventia Eastern Well Services NO 2 pty ltd,"invoices@ventia.com,",219ZKT,"",TOYOTA,HILUX,18/08/2023,17/09/2023,SCRAP - Recycle charge,Labour & Services,"",9.4,4.0,"",37.6,3.76,41.36,Y,SCRAP,Recycle charge,Labour & Services,0.0,,,,,0.0,"",18/08/2023 16:03,18/08/2023 16:03
